vertexshader,position_only.hlsl
pixelshader,null.hlsl
vertexshader,vertcol_simple_zp_rvel_nc_noatest.hlsl
pixelshader,vertcol_simple_zp_vel_nc.hlsl
vertexshader,vertcol_simple_zp_svel_nc_noatest.hlsl
vertexshader,vertcol_simple_zp_hidir_nc_noatest.hlsl
pixelshader,vertcol_simple_zp_hidir_nc.hlsl
vertexshader,vertcol_simple_zp_hidir_rvel_nc_noatest.hlsl
pixelshader,vertcol_simple_zp_hidir_vel_nc.hlsl
vertexshader,vertcol_simple_zp_hidir_svel_nc_noatest.hlsl
vertexshader,vertcol_simple_mtlclr_nofog_nc.hlsl
pixelshader,vertcol_shaded_nofog_lin_dc1dn1ds1dg1dna1_nc.hlsl
vertexshader,lpo_sm_nofog_dn_ds_l0n_s_tc0n0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_l0n_r0c0n0s0om0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_l0d_r0c0n0s0om0_nc.hlsl
vertexshader,lpo_sm_nofog_dn_ds_l0d_l0sd_s_tc0n0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_l0d_l0sd_r0c0n0s0om0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_l0s_r0c0n0s0om0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_l0s_l0ss_r0c0n0s0om0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_l0s_l0sc_cuc_r0c0n0s0om0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_l0o_r0c0n0s0om0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_l0o_l0ss_r0c0n0s0om0_nc.hlsl
vertexshader,lpo_sm_nofog_dn_ds_ldbsm_cuc_s_tc0n0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_ldbsm_cuc_r0c0n0s0om0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_ldb_sunsm_cuc_r0c0n0s0om0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_ldbsm_r0c0n0s0om0_nc.hlsl
pixelshader,lpo_sm_nofog_dc1dn1ds1dg1dna1_lmpb_ldb_sunsm_r0c0n0s0om0_nc.hlsl
vertexshader,l_point_feo_s_tc0n0_nc.hlsl
pixelshader,l_spot_feo_dc1dn1ds1dg1dna1_lmpb_r0c0n0s0om0_nc.hlsl
pixelshader,l_omni_feo_dc1dn1ds1dg1dna1_lmpb_r0c0n0s0om0_nc.hlsl
vertexshader,l_point_feo_l0s2_sm_s_tc0n0_nc.hlsl
pixelshader,l_spot_feo_dc1dn1ds1dg1dna1_lmpb_l0s2_sm_r0c0n0s0om0_nc.hlsl
pixelshader,l_spot_feo_dc1dn1ds1dg1dna1_lmpb_l0s3_cuc_sm_r0c0n0s0om0_nc.hlsl
vertexshader,l_point_s_tc0n0_nc.hlsl
pixelshader,l_spot_dc1dn1ds1dg1dna1_lmpb_r0c0n0s0om0_nc.hlsl
pixelshader,l_omni_dc1dn1ds1dg1dna1_lmpb_r0c0n0s0om0_nc.hlsl
vertexshader,l_point_l0s2_sm_s_tc0n0_nc.hlsl
pixelshader,l_spot_dc1dn1ds1dg1dna1_lmpb_l0s2_sm_r0c0n0s0om0_nc.hlsl
pixelshader,l_spot_dc1dn1ds1dg1dna1_lmpb_l0s3_cuc_sm_r0c0n0s0om0_nc.hlsl
vertexshader,vertcol_untextured_nc_nofog.hlsl
pixelshader,vertcol_untextured_lin_nofog.hlsl
vertexshader,velocity_sm_nc_vrigid.hlsl
pixelshader,velocity_sm_nc_vrigid.hlsl
vertexshader,velocity_sm_nc_vskinned.hlsl
vertexshader,debug_normals_nc.hlsl
pixelshader,debug_normals_ps.hlsl
vertexshader,instanced_position_only.hlsl
vertexshader,vertcol_simple_zp_i_rvel_nc_noatest.hlsl
vertexshader,vertcol_simple_zp_i_svel_nc_noatest.hlsl
vertexshader,vertcol_simple_zp_i_hidir_nc_noatest.hlsl
vertexshader,vertcol_simple_zp_i_hidir_rvel_nc_noatest.hlsl
vertexshader,vertcol_simple_zp_i_hidir_svel_nc_noatest.hlsl
vertexshader,vertcol_simple_i_mtlclr_nofog_nc.hlsl
vertexshader,lpo_sm_i_nofog_dn_ds_l0n_s_tc0n0_nc.hlsl
vertexshader,lpo_sm_i_nofog_dn_ds_l0d_l0sd_s_tc0n0_nc.hlsl
vertexshader,lpo_sm_i_nofog_dn_ds_ldbsm_cuc_s_tc0n0_nc.hlsl
vertexshader,l_point_feo_i_s_tc0n0_nc.hlsl
vertexshader,l_point_feo_l0s2_i_sm_s_tc0n0_nc.hlsl
vertexshader,l_point_i_s_tc0n0_nc.hlsl
vertexshader,l_point_l0s2_i_sm_s_tc0n0_nc.hlsl
vertexshader,vertcol_untextured_i_nc_nofog.hlsl
vertexshader,debug_normals_i_nc.hlsl
vertexdecl,pp.7
vertexdecl,pp.f
vertexdecl,pp.fnn.7
vertexdecl,pp.ft0t0.3
vertexdecl,pp.ft0t0.3nn.ftt2.f
vertexdecl,pp.ft0t0.3nn.7tt1.7
techset,m_l_sm_lmpb_dc1dn1ds1dg1dna1_r0c0n0sd0om0_nfwpf
image,camo_transparent_col
image,$black_color
image,i_h2_aa12_rail_n
image,camo_nml
image,i_h2_aa12_rail_o
image,i_h2_aa12_rail_c
image,i_h2_aa12_rail_m
image,~camo_spcmaps_01_spc-rgb&camo~b29a8732
image,~envbrdflut_ggx_16-rg
material,m/mtl_h2_aa12_rail_camo
image,i_h2_aa12_details_s
image,i_h2_aa12_details_n
image,i_h2_aa12_details_o
image,i_h2_aa12_details_c
image,i_h2_aa12_details_m
material,m/mtl_h2_aa12_details_camo
image,i_h2_aa12_body_s
image,i_h2_aa12_body_n
image,i_h2_aa12_body_o
image,i_h2_aa12_body_c
image,i_h2_aa12_body_m
material,m/mtl_h2_aa12_body_camo
image,i_h2_aa12_mag_n
image,i_h2_aa12_mag_o
image,i_h2_aa12_mag_c
image,i_h2_aa12_mag_m
material,m/mtl_h2_aa12_mag_camo
image,i_h2_aa12_sight_s
image,i_h2_aa12_sight_n
image,i_h2_aa12_sight_o
image,i_h2_aa12_sight_c
image,i_h2_aa12_sight_m
material,m/mtl_h2_aa12_sight_camo
xmodelsurfs,wpn_h2_aa12_vm_lod0
xmodel,wpn_h2_aa12_vm
xmodelsurfs,wpn_h2_aa12_npc_lod0
xmodel,wpn_h2_aa12_npc
vertexshader,vs_vertcol_simple_flf_nofog_ems_nc.hlsl
pixelshader,vertcol_simple_hss_flf_tsm_nofog_ndw_ems_nc.hlsl
pixelshader,vertcol_simple_hss_flf_nofog_ndw_ems_nc.hlsl
techset,m_effect_blend_nofog_ndw
image,h1_og_missing_fx
material,m/gfx_missing_fx
xmodelsurfs,empty_model000
xmodel,viewmodel_base_viewhands
xmodel,wpn_h1_melee_combat_knife_vm
xmodel,wpn_h1_melee_combat_knife_npc
xanim,vm_h2_aa12_idle
xanim,vm_h2_aa12_fire
xanim,h1_wpn_knife_melee_slice
xanim,h1_wpn_knife_melee_stab
xanim,vm_h2_aa12_reload
xanim,vm_h2_aa12_reload_empty
xanim,vm_h2_aa12_raise
xanim,vm_h2_aa12_raise_first
xanim,vm_h2_aa12_drop
xanim,vm_h2_aa12_raise_quick
xanim,vm_h2_aa12_drop_quick
xanim,vm_h2_aa12_sprint_in
xanim,vm_h2_aa12_sprint_loop
xanim,vm_h2_aa12_sprint_out
xanim,vm_h2_aa12_fire_ads_last
xanim,h2_vm_mp_mantle_57_up
xanim,h2_vm_mp_mantle_51_up
